a#beneficiat	beneficiat	a	00208052
a#beneficiós	beneficiós	a	00064787 01242282
a#beneit	beneit	a	00440292 00441154 00436115 00435872
a#benestant	benestant	a	02022556
a#benigne	benigne	a	00226618
a#benintencionat	benintencionat	a	01338363
a#benparlant	benparlant	a	00150505
a#benparlat	benparlat	a	00150936
a#benvingut	benvingut	a	02539968
a#benèfic	benèfic	a	02691390 00224031
a#benèvol	benèvol	a	00359459
a#bequerut	bequerut	a	00207034 00206403
a#bergant	bergant	a	00148078
a#berrugós	berrugós	a	02243255
a#bessó	bessó	a	01486854
a#bestial	bestial	a	01123879 01263445
a#biauricular	biauricular	a	00240417
a#bibliogràfic	bibliogràfic	a	02662538
a#bibliòfil	bibliòfil	a	02662692
a#bicameral	bicameral	a	00233263
a#bicolor	bicolor	a	00396115
a#bicèntric	bicèntric	a	00330322
a#bidireccional	bidireccional	a	00233442
a#bifacial	bifacial	a	00233635
a#bifocal	bifocal	a	00330396
a#bifurcat	bifurcat	a	02479602
a#bilateral	bilateral	a	00237788
a#biliar	biliar	a	02664067
a#bimensual	bimensual	a	01438853
a#bimodal	bimodal	a	00240197
a#binari	binari	a	02216985 02664700 02217452
a#binuclear	binuclear	a	00241260
a#bionòmic	bionòmic	a	02906478
a#bioquímic	bioquímic	a	02664932
a#biovular	biovular	a	00292298
a#bipartit	bipartit	a	00238037
a#bipolar	bipolar	a	00358820
a#bisbal	bisbal	a	02684317
a#blanc	blanc	a	00272950 00434384 00393105 01130932 00243180
a#blanquejant	blanquejant	a	00392460
a#blanquinós	blanquinós	a	00434384 00392460
a#blasonat	blasonat	a	00058280
a#blau	blau	a	00370869
a#blau_cel	blau_cel	a	00370869
a#blavenc	blavenc	a	00370869
a#blavís	blavís	a	00370869
a#blavós	blavós	a	00370869
a#blindat	blindat	a	00143854 00143589
a#bo	bo	a	00064787 01171213 01123148 01879261 02396578 01661289 02558528
a#bocabadat	bocabadat	a	02358762
a#boig	boig	a	00919984 02077625 01465668 02075321
a#boirós	boirós	a	00461609
a#bolivià	bolivià	a	02967485
a#bombat	bombat	a	00537339 02314070
a#bonic	bonic	a	00217728 01800764 00220082 01586342 00407151
a#borlat	borlat	a	00060053
a#borni	borni	a	00954233
a#borrascós	borrascós	a	00304949
a#borratxo	borratxo	a	00798103 00798491
a#borrós	borrós	a	00782216
a#botonat	botonat	a	00296625 00296783
a#braquiat	braquiat	a	00146501
a#braquicranià	braquicranià	a	00262124
