a#amoureux	amoureux	a	01463965 01464700 01465668
a#ample	ample	a	00013887 00015247 00475996 01384438 01384572 01387319
a#amène	amène	a	01075178
a#anachronique	anachronique	a	02379925
a#anadrome	anadrome	a	00109261
a#anagogique	anagogique	a	02620134
a#analogue	analogue	a	00136884 02071420
a#anarchique	anarchique	a	00600192
a#ancien	ancien	a	00820219 00936297 01638438 01644225 01729566
a#andin	andin	a	03025853
a#androgyne	androgyne	a	01478626
a#angulaire	angulaire	a	00988988
a#anhydre	anhydre	a	02552415 02555550
a#anisotrope	anisotrope	a	01361107
a#annuel	annuel	a	01969150
a#annulaire	annulaire	a	02044860
a#anonyme	anonyme	a	00120784
a#anormal	anormal	a	01595596
a#anoure	anoure	a	00320985
a#antarctique	antarctique	a	02444627
a#anthropométrique	anthropométrique	a	02629017
a#anticonstitutionnel	anticonstitutionnel	a	00180211
a#antipathique	antipathique	a	01293542 01625063
a#antisémite	antisémite	a	00285905 03043482
a#antérieur	antérieur	a	00812952
a#apatride	apatride	a	02127693
a#apercevable	apercevable	a	00624416
a#apocryphe	apocryphe	a	01916693 02633222
a#apolitique	apolitique	a	01815219
a#apoplectique	apoplectique	a	02634569
a#approprié	approprié	a	00135455 01020885
a#approximatif	approximatif	a	00915976
a#appréciable	appréciable	a	00624416
a#apte	apte	a	00135455
a#aquatique	aquatique	a	00124077 02636461
a#aqueux	aqueux	a	02636461
a#arbitraire	arbitraire	a	00718924
a#arcadien	arcadien	a	02051179
a#arcadienne	arcadienne	a	02051179
a#architectural	architectural	a	02897957
a#archiépiscopal	archiépiscopal	a	02639895
a#archéologique	archéologique	a	02638392
a#ardu	ardu	a	00836544
a#argentin	argentin	a	02966972
a#aristocratique	aristocratique	a	01590484
a#armé	armé	a	00142407
a#aromatique	aromatique	a	01052248
a#artificiel	artificiel	a	00073465
a#artificieux	artificieux	a	00148078
a#artériel	artériel	a	02641856
a#artésien	artésien	a	00098933
a#arénicole	arénicole	a	02640629
a#asexuel	asexuel	a	02135913
a#assidu	assidu	a	00754393 00754682
a#assignable	assignable	a	00093556
a#assourdissant	assourdissant	a	01453467
a#asthmatique	asthmatique	a	01174048
a#astigmate	astigmate	a	00108698
a#astral	astral	a	02299437
a#astrologique	astrologique	a	02910506
a#astucieux	astucieux	a	00148078 00438909
a#asymptomatique	asymptomatique	a	02540899
a#asymétrique	asymétrique	a	02373599
a#atactique	atactique	a	02646952
a#atmosphérique	atmosphérique	a	02831736
a#atone	atone	a	00501313
a#atroce	atroce	a	00193480 02511528
a#attachant	attachant	a	00169056 02097480
a#attentif	attentif	a	00638981 01977155
a#attirant	attirant	a	00169056 02097480
a#attrayant	attrayant	a	00166146 00169056 02097480
a#attributif	attributif	a	00172562
a#au	au	a	01205232
a#au_chômage	au_chômage	a	00864693
a#au_nez_retroussé	au_nez_retroussé	a	01607572
a#audacieux	audacieux	a	00250119
a#autographe	autographe	a	02651921
